source_id,jurisdiction,regulator,document_type,document_title,instrument_id,url,url_verified,verification_method,file_format,date_published,commencement_date,currency_version_date,legislative_currency,hazard_category,industry_relevance,priority_tier,pre_harmonisation,license_notes,ingestable,ingest_caveat,download_attempted,notes
TAS-REG-004,TAS,WorkSafe Tasmania,regulation,Work Health and Safety Regulations 2022 (Tas),sr-2022-109,https://www.legislation.tas.gov.au/view/whole/html/inforce/current/sr-2022-109,true,direct_fetch,HTML,2022,2022-12-12,2025-07-02,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,"CURRENT TAS WHS Regulations — Statutory Rules 2022 No. 109. Title, commencement (reg 2: 'take effect on 12 December 2022') and in-force status verified via legislation.tas.gov.au direct fetch; authorised version 2025-07-02, in force as at 2026-06-30. Remakes the former WHS Regulations 2012. Includes psychosocial-risk provisions and (post amendment sr-2024-036) Chapter 8A crystalline-silica controls."
TAS-REG-005,TAS,WorkSafe Tasmania,regulation,Work Health and Safety Amendment (Engineered Stone) Regulations 2024 (Tas),sr-2024-030,https://www.legislation.tas.gov.au/view/whole/html/asmade/sr-2024-030,false,search_snippet,HTML,,2024-07-01,,CURRENT,CHEMICAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,Engineered-stone prohibition instrument; distinct from the silica amendment SR 2024-036 (TAS-REG-001). Added per 2026-06-30 gap review.
TAS-COP-001,TAS,WorkSafe Tasmania,code_of_practice,Abrasive blasting: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/abrasive-blasting,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Abrasive blasting (silica/dust exposure) -> CHEMICAL. cop-folder slug confirmed via search.
TAS-COP-002,TAS,WorkSafe Tasmania,code_of_practice,Confined spaces: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/confined-spaces,false,search_snippet,PDF,,,,CURRENT,CONFINED_SPACES,"CONSTRUCTION,MANUFACTURING,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Work in confined spaces. cop-folder slug confirmed via search.
TAS-COP-003,TAS,WorkSafe Tasmania,code_of_practice,Construction work: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/construction-work-code-of-practice,false,search_snippet,PDF,,,,CURRENT,GENERAL,CONSTRUCTION,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Construction work risk management. cop-folder slug confirmed via search (note unusual '-code-of-practice' suffix in slug).
TAS-COP-004,TAS,WorkSafe Tasmania,code_of_practice,Demolition work: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/demolition-work,false,search_snippet,PDF,,,,CURRENT,GENERAL,CONSTRUCTION,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Demolition work risk management. cop-folder slug consistent with confirmed pattern; verify exact slug at build time.
TAS-COP-005,TAS,WorkSafe Tasmania,code_of_practice,Excavation work: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/excavation-work,false,search_snippet,PDF,,,,CURRENT,GENERAL,CONSTRUCTION,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Excavation/trenches/shafts/tunnels. cop-folder slug consistent with confirmed pattern; verify exact slug at build time.
TAS-COP-006,TAS,WorkSafe Tasmania,code_of_practice,First aid in the workplace: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/first-aid-in-the-workplace,false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,"Adopted national model code. First aid facilities, kits, procedures and training. cop-folder slug consistent with confirmed pattern; verify exact slug at build time."
TAS-COP-007,TAS,WorkSafe Tasmania,code_of_practice,Forest safety: Code of practice (Tasmania),,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/forest-safety-code-tasmania,false,search_snippet,PDF,,,2021,CURRENT,PLANT_EQUIPMENT,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,Tasmania-SPECIFIC preserved code. CORRECTION: enumerator title 'Forest Safety Code (Tasmania)' normalised to the actual page title 'Forest safety: Code of practice (Tasmania)'. cop-folder slug 'forest-safety-code-tasmania' confirmed via search. Direct PDF is 'Forest-Safety-Code-Tasmania-2021.pdf' — the current edition is the 2021 code (in effect 2 Mar 2022). Forestry plant/operations -> PLANT_EQUIPMENT.
TAS-COP-008,TAS,WorkSafe Tasmania,code_of_practice,Hazardous manual tasks: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/hazardous-manual-tasks,false,search_snippet,PDF,,,,CURRENT,MANUAL_HANDLING,"HEALTH,CONSTRUCTION,MANUFACTURING,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Musculoskeletal-disorder risks from hazardous manual tasks. cop-folder slug confirmed via search.
TAS-COP-009,TAS,WorkSafe Tasmania,code_of_practice,Healthcare and social assistance: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/healthcare-and-social-assistance,false,search_snippet,PDF,,,,CURRENT,GENERAL,HEALTH,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Risk management in the healthcare and social assistance industry. Presence on the WorkSafe Tas codes index confirmed via search; cop-folder slug consistent with confirmed naming pattern.
TAS-COP-010,TAS,WorkSafe Tasmania,code_of_practice,How to manage and control asbestos in the workplace: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/how-to-manage-and-control-asbestos-in-the-workplace,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"CONSTRUCTION,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Asbestos management/control (mapped to CHEMICAL per node rule). cop-folder slug confirmed via search.
TAS-COP-011,TAS,WorkSafe Tasmania,code_of_practice,How to manage work health and safety risks: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/how-to-manage-work-health-and-safety-risks,false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,"Adopted national model code, approved under WHS Act 2012 (Tas). cop-folder slug confirmed via search; worksafe.tas.gov.au returns 403 to automated fetch so direct_fetch not possible."
TAS-COP-012,TAS,WorkSafe Tasmania,code_of_practice,How to safely remove asbestos: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/how-to-safely-remove-asbestos,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"CONSTRUCTION,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Asbestos removal (mapped to CHEMICAL). cop-folder slug confirmed via search.
TAS-COP-013,TAS,WorkSafe Tasmania,code_of_practice,Labelling of workplace hazardous chemicals: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/labelling-of-workplace-hazardous-chemicals,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Labelling of workplace hazardous chemicals (GHS). cop-folder slug confirmed via search.
TAS-COP-014,TAS,WorkSafe Tasmania,code_of_practice,Managing electrical risks in the workplace: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-electrical-risks-in-the-workplace,false,search_snippet,PDF,,,,CURRENT,ELECTRICAL,"CONSTRUCTION,MANUFACTURING,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,"Adopted national model code. Electrical work, equipment and installations. cop-folder slug consistent with confirmed pattern; verify exact slug at build time."
TAS-COP-015,TAS,WorkSafe Tasmania,code_of_practice,Managing noise and preventing hearing loss at work: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-noise-and-preventing-hearing-loss-at-work,false,search_snippet,PDF,,,,CURRENT,NOISE,"MANUFACTURING,CONSTRUCTION,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Managing noise exposure and preventing hearing loss. cop-folder slug consistent with confirmed pattern; verify exact slug at build time.  [gap-review] Retagged NOISE (new hazard_category) to remove the split.
TAS-COP-016,TAS,WorkSafe Tasmania,code_of_practice,Managing psychosocial hazards at work: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-psychosocial-hazards-at-work,false,search_snippet,PDF,,,,CURRENT,PSYCHOSOCIAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Psychosocial hazard risk management; includes sample risk register. cop-folder slug confirmed via search.
TAS-COP-017,TAS,WorkSafe Tasmania,code_of_practice,Managing risks in stevedoring: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-risks-in-stevedoring,false,search_snippet,PDF,,,,CURRENT,PLANT_EQUIPMENT,TRANSPORT,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Stevedoring (port/cargo handling) risk management. cop-folder slug confirmed via search.
TAS-COP-018,TAS,WorkSafe Tasmania,code_of_practice,Managing risks of hazardous chemicals in the workplace: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-risks-of-hazardous-chemicals-in-the-workplace,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Hazardous chemicals risk management. cop-folder slug confirmed via search.
TAS-COP-019,TAS,WorkSafe Tasmania,code_of_practice,Managing the risk of falls in housing construction: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-the-risk-of-falls-housing-construction,false,search_snippet,PDF,,,,CURRENT,FALLS,CONSTRUCTION,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Falls in housing construction. cop-folder slug consistent with confirmed pattern; verify exact slug at build time.
TAS-COP-020,TAS,WorkSafe Tasmania,code_of_practice,Managing the risk of fatigue at work: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-the-risk-of-fatigue-at-work,false,search_snippet,PDF,,,,CURRENT,PSYCHOSOCIAL,"TRANSPORT,HEALTH,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Fatigue risk management. Fatigue -> PSYCHOSOCIAL per node mapping. cop-folder slug confirmed via search.
TAS-COP-021,TAS,WorkSafe Tasmania,code_of_practice,Managing the risks of biological hazards at work: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-the-risks-of-biological-hazards-at-work,false,search_snippet,PDF,,,,CURRENT,GENERAL,"HEALTH,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code (newer addition). Biological hazards. Presence on the WorkSafe Tas codes index confirmed via search; cop-folder slug consistent with confirmed naming pattern.
TAS-COP-022,TAS,WorkSafe Tasmania,code_of_practice,Managing the risks of falls at workplaces: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-risk-falls-workplaces,false,search_snippet,PDF,,,,CURRENT,FALLS,"CONSTRUCTION,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,"Adopted national model code. Managing risks of falls at workplaces. cop-folder slug 'managing-risk-falls-workplaces' confirmed via search (note: abbreviated slug, not the long form)."
TAS-COP-023,TAS,WorkSafe Tasmania,code_of_practice,Managing the risks of plant in the workplace: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-the-risks-of-plant-in-the-workplace,false,search_snippet,PDF,,,,CURRENT,PLANT_EQUIPMENT,"MANUFACTURING,CONSTRUCTION,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,"Adopted national model code. Managing, installing and commissioning plant. cop-folder slug consistent with confirmed pattern; verify exact slug at build time."
TAS-COP-024,TAS,WorkSafe Tasmania,code_of_practice,Managing the work environment and facilities: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/managing-the-work-environment-and-facilities,false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Safe physical work environment and facilities. cop-folder slug confirmed via search.
TAS-COP-025,TAS,WorkSafe Tasmania,code_of_practice,Preparation of safety data sheets for hazardous chemicals: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/preparation-of-safety-data-sheets-for-hazardous-chemicals,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,ALL",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Preparation of safety data sheets (SDS). cop-folder slug confirmed via search.
TAS-COP-026,TAS,WorkSafe Tasmania,code_of_practice,Risk management of agricultural shows and carnivals: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/risk-management-of-agricultural-shows-and-carnivals,false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,"Tasmania-SPECIFIC preserved code (from repealed WHS Act 1995, taken to be approved under WHS Act 2012). CORRECTION: enumerator used the codes index URL with title 'Code of Practice for Risk Management...'; replaced with the confirmed cop-folder slug 'risk-management-of-agricultural-shows-and-carnivals' and the page title 'Risk management of agricultural shows and carnivals: Code of practice'. Direct PDF also exists (Risk-Management-Agricultural-Shows-COP.pdf)."
TAS-COP-027,TAS,WorkSafe Tasmania,code_of_practice,Safe design of structures: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/safe-design-of-structures,false,search_snippet,PDF,,,,CURRENT,GENERAL,CONSTRUCTION,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Safe design of structures. cop-folder slug consistent with confirmed pattern; verify exact slug at build time.
TAS-COP-028,TAS,WorkSafe Tasmania,code_of_practice,Safe use of reinforced plastics: Code of practice,,https://worksafe.tas.gov.au/__data/assets/pdf_file/0007/537127/Safe-Use-of-Reinforced-Plastics-COP.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,MANUFACTURING,1,false,CC-BY-4.0 (VERIFY),true,,,"Tasmania-SPECIFIC preserved code (from repealed Workplace Health and Safety Act 1995, taken to be approved under WHS Act 2012). CORRECTION: enumerator used the codes index URL; replaced with the confirmed direct PDF (Safe-Use-of-Reinforced-Plastics-COP.pdf) found via search. Title normalised. Reinforced plastics (resins/styrene) -> CHEMICAL."
TAS-COP-029,TAS,WorkSafe Tasmania,code_of_practice,Spray painting and powder coating: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/spray-painting-and-powder-coating,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,MANUFACTURING,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Spray painting and powder coating risks. cop-folder slug consistent with confirmed pattern; verify exact slug at build time.
TAS-COP-030,TAS,WorkSafe Tasmania,code_of_practice,Tasmanian abalone industry: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/tasmanian-abalone-industry,false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,Tasmania-SPECIFIC preserved code (diving/abalone-industry risk management). CORRECTION: enumerator title 'Code of Practice for the Tasmanian Abalone Industry' normalised to actual page title 'Tasmanian abalone industry: Code of practice'. cop-folder slug 'tasmanian-abalone-industry' confirmed via search.
TAS-COP-031,TAS,WorkSafe Tasmania,code_of_practice,Tower cranes: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/tower-cranes,false,search_snippet,PDF,,,,CURRENT,PLANT_EQUIPMENT,CONSTRUCTION,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Tower cranes. cop-folder slug confirmed via search.
TAS-COP-032,TAS,WorkSafe Tasmania,code_of_practice,Welding processes: Code of practice,,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/welding-processes,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION",1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code. Welding hazards. Primary domain CHEMICAL (welding fume). cop-folder slug confirmed via search.
TAS-COP-033,TAS,WorkSafe Tasmania,code_of_practice,"Work health and safety consultation, cooperation and coordination: Code of practice",,"https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/work-health-and-safety-consultation,-cooperation-and-coordination",false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,"Adopted national model code. Consultation, cooperation and coordination duties. cop-folder slug (with literal comma) confirmed via search."
TAS-COP-034,TAS,WorkSafe Tasmania,code_of_practice,Sexual and gender-based harassment: Code of practice (Tas),,https://worksafe.tas.gov.au/topics/laws-and-compliance/codes-of-practice/cop-folder/sexual-and-gender-based-harassment,false,search_snippet,HTML,,2024-06-19,,CURRENT,PSYCHOSOCIAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,Adopted national model code (Respect@Work positive duty). Added per 2026-06-30 gap review.
TAS-GUI-001,TAS,WorkSafe Tasmania,guidance,Industrial manslaughter laws 2024 (WorkSafe Tasmania guidance),,https://worksafe.tas.gov.au/topics/laws-and-compliance/acts-and-regulations/new-industrial-manslaughter-laws-2024,false,search_snippet,HTML,,,,CURRENT,GENERAL,ALL,2,false,CC-BY-4.0 (VERIFY),true,,,WorkSafe Tas explanatory guidance on the industrial manslaughter offence in force from 2 Oct 2024. URL slug confirmed in search results. Tier 2 guidance.
TAS-GUI-002,TAS,WorkSafe Tasmania,guidance,New WHS Regulations 2022 (WorkSafe Tasmania guidance),,https://worksafe.tas.gov.au/topics/laws-and-compliance/acts-and-regulations/new-whs-regulations-2022,false,search_snippet,HTML,,,,CURRENT,GENERAL,ALL,2,false,CC-BY-4.0 (VERIFY),true,,,WorkSafe Tas explanatory guidance on the 2022 remaking of the WHS Regulations. URL slug appears in WorkSafe Tas 'Acts and Regulations' search results. Tier 2 guidance.
TAS-STAT-001,TAS,WorkSafe Tasmania,statistical_report,WorkSafe Tasmania Annual Report / Corporate publications,,https://worksafe.tas.gov.au/topics/forms-and-publications/corporate-publications,false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,2,false,CC-BY-4.0 (VERIFY),true,,,Corporate reports incl. WorkSafe/WorkCover Tasmania Board annual reports and strategic plan. Tier 2. Verify exact corporate-publications path and latest edition at build time.
TAS-STAT-002,TAS,WorkSafe Tasmania,statistical_report,WorkSafe Tasmania Industry Snapshots (safety performance statistics),,https://worksafe.tas.gov.au/topics/Health-and-Safety/safety-by-industry,false,regulator_index,PDF,,,,CURRENT,GENERAL,ALL,2,false,CC-BY-4.0 (VERIFY),true,,,Industry safety-performance snapshots. CORRECTION: enumerator's '/snapshots' sub-path not independently confirmed; pointed to the confirmed 'safety-by-industry' landing index instead. Tier 2 statistics. Verify latest edition/exact snapshot URL at build time.
NT-LEG-001,NT,NT WorkSafe,act,Work Health and Safety (National Uniform Legislation) Act 2011 (NT),Act 39 of 2011,https://legislation.nt.gov.au/Legislation/work-health-and-safety-national-uniform-legislation-act-2011,true,direct_fetch,HTML,2011,2012-01-01,,CURRENT,GENERAL,ALL,1,false,crown-copyright-restricted-NT,false,NT legislation is Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link to the official register only.,,"VERIFIED: register page fetched (HTTP 200, direct_fetch). Status 'In Force', current reprint REPW025. Enumerator had url_verified=false/search_snippet — corrected to true/direct_fetch. Title suffix '(National Uniform Legislation)' preserved verbatim. NT IS harmonised (adopts model WHS framework); pre_harmonisation=false."
NT-LEG-002,NT,NT WorkSafe,act,Dangerous Goods Act 1998 (NT),,https://legislation.nt.gov.au/api/sitecore/Act/PDF?id=11752,true,direct_fetch,HTML,,,,CURRENT,CHEMICAL,ALL,3,false,crown-copyright-restricted-NT,false,NT legislation is Crown copyright (non-open) — do not ingest absent permission.,,"NT WorkSafe-administered DG regime, separate from the WHS (NUL) Act. Scope-edge; included to complete the set."
NT-REG-001,NT,NT WorkSafe,regulation,Work Health and Safety (National Uniform Legislation) Regulations 2011 (NT),No. 59 of 2011,https://legislation.nt.gov.au/Legislation/WORK-HEALTH-AND-SAFETY-NATIONAL-UNIFORM-LEGISLATION-REGULATIONS-2011,true,direct_fetch,HTML,2011,2012-01-01,2026-05-28,CURRENT,GENERAL,ALL,1,false,crown-copyright-restricted-NT,false,NT legislation is Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link to the official register only.,,"VERIFIED: register page fetched (HTTP 200, direct_fetch). Title confirmed verbatim; status In Force; current reprint REPW025R1; this reprint commenced 28/05/2026. Title suffix preserved verbatim. pre_harmonisation=false.  [gap-review] Cleaned conflated instrument_id to the single citation No. 59 of 2011."
NT-COP-001,NT,NT WorkSafe,code_of_practice,Abrasive blasting Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/Abrasive-blasting.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION",1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Abrasive blasting dust/silica exposure -> CHEMICAL. Treated as search_snippet.
NT-COP-002,NT,NT WorkSafe,code_of_practice,Confined spaces Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/Confined-spaces.pdf,false,search_snippet,PDF,,,2026-03-30,CURRENT,CONFINED_SPACES,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet: PDF URL appears in NT WorkSafe search results (also a .DOCX variant exists). Among the 7 codes updated per NT WorkSafe 2026 media release (approved 30 Mar 2026). Approved under s274 NT WHS Act.
NT-COP-003,NT,NT WorkSafe,code_of_practice,Construction work Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-construction-work.pdf,false,search_snippet,PDF,,,2026-03-30,CURRENT,GENERAL,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet/ABLIS: NT Construction Work Code of Practice live; among the 7 codes updated per NT WorkSafe 2026 media release (approved 30 Mar 2026). Approved under s274 NT WHS Act.
NT-COP-004,NT,NT WorkSafe,code_of_practice,Demolition work Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-demolition-work.pdf,false,search_snippet,PDF,,,,CURRENT,GENERAL,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Treated as search_snippet.
NT-COP-005,NT,NT WorkSafe,code_of_practice,Excavation work Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-excavation-work.pdf,false,search_snippet,PDF,,,,CURRENT,GENERAL,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Treated as search_snippet.
NT-COP-006,NT,NT WorkSafe,code_of_practice,First aid in the workplace Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-first-aid-in-the-workplace.pdf,false,search_snippet,PDF,,,,CURRENT,GENERAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Treated as search_snippet.
NT-COP-007,NT,NT WorkSafe,code_of_practice,Hazardous manual tasks Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-hazardous-manual-tasks.pdf,false,search_snippet,PDF,,,,CURRENT,MANUAL_HANDLING,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows the confirmed '_resources/documents/pdf/codes-of-practice/code-of-practice-...' naming pattern; treat as search_snippet (not directly fetched — site 403s).
NT-COP-008,NT,NT WorkSafe,code_of_practice,Healthcare and Social Assistance Industry Code of Practice,,https://worksafe.nt.gov.au/forms-and-resources/codes-of-practice,false,regulator_index,PDF,2026,,2026-03-30,CURRENT,GENERAL,HEALTH,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,CONFIRMED REAL: one of three NEW NT codes approved 30 Mar 2026 under s274 NT WHS Act (verified via NT WorkSafe 2026 media release and Inside State Government article 'Three new Codes of Practice for NT'). Exact title 'Healthcare and Social Assistance Industry' per media release. Individual PDF URL not isolated; index URL used (regulator_index).
NT-COP-009,NT,NT WorkSafe,code_of_practice,How to manage and control asbestos in the workplace Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/How-to-manage-and-control-asbestos-in-the-workplace.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,CONSTRUCTION,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,Approved under s274 NT WHS Act. PDF URL follows confirmed NT naming pattern. Asbestos -> CHEMICAL. Treated as search_snippet.
NT-COP-010,NT,NT WorkSafe,code_of_practice,How to manage work health and safety risks Code of Practice,,https://worksafe.nt.gov.au/_resources/documents/pdf/codes-of-practice/code-of-practice-how-to-manage-work-health-and-safety-risks.pdf,false,search_snippet,PDF,,,2026-03-30,CURRENT,GENERAL,ALL,1,false,crown-copyright-restricted-NT,false,NT WorkSafe codes of practice are Crown copyright (Northern Territory of Australia); reproduction is fair-dealing only and not under an open/Creative Commons licence. Do not ingest full text; cite and link only.,,VERIFIED via search snippet: PDF URL present on NT site; among the 7 codes varied/updated per NT WorkSafe 2026 media release (approved 30 Mar 2026). Approved under s274 NT WHS Act. Site 403s to automated fetch.
